index_name,index_value,Company Report Name,Year,Predicted_label,Score
emissions_reduction.amount,80,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),6
water_consumption_intensity_2022.amount,65,ST-Engineering-Sustainability-Report-,2022,Water Consumption,7
water_consumption_decrease_since_2015.percentage,65,ST-Engineering-Sustainability-Report-,2022,Water Consumption,7
water_usage_intensity_target_reduction_2025.percentage,15,ST-Engineering-Sustainability-Report-,2022,Water Consumption,7
water_consumed.2020,717000,ST-Engineering-Sustainability-Report-,2022,Water Consumption,7
water_consumed.2021,638000,ST-Engineering-Sustainability-Report-,2022,Water Consumption,7
water_consumed.2022,588000,ST-Engineering-Sustainability-Report-,2022,Water Consumption,5
WasteRecycledPercentage.BlastingGritAndCement,52,ST-Engineering-Sustainability-Report-,2022,Waste Generation,6
WasteRecycledPercentage.Metal,24,ST-Engineering-Sustainability-Report-,2022,Waste Generation,4
WasteRecycledPercentage.WasteOil,18,ST-Engineering-Sustainability-Report-,2022,Waste Generation,7
WasteRecycledPercentage.Wood,4,ST-Engineering-Sustainability-Report-,2022,Waste Generation,3
WasteRecycledPercentage.Paper,0.6,ST-Engineering-Sustainability-Report-,2022,Waste Generation,6
WasteRecycledPercentage.Plastic,0.5,ST-Engineering-Sustainability-Report-,2022,Waste Generation,2
WasteRecycledPercentage.BatteriesAndEWaste,0.1,ST-Engineering-Sustainability-Report-,2022,Waste Generation,1
WasteRecycledPercentage.Others,0.8,ST-Engineering-Sustainability-Report-,2022,Waste Generation,3
SingaporeOperations2022.TotalWasteGeneratedTonnes,26900,ST-Engineering-Sustainability-Report-,2022,Waste Generation,7
2022.employees_completed_course,11000,ST-Engineering-Sustainability-Report-,2022,Development & Training,7
2022.engineering_seminar_participants,200,ST-Engineering-Sustainability-Report-,2022,Development & Training,7
2022.Average Training per Employee,22.5,ST-Engineering-Sustainability-Report-,2022,Development & Training,8
png.Employees Utilizing Digital Learning,10000,ST-Engineering-Sustainability-Report-,2022,Development & Training,5
ByGender.MaleSupervisedWorkers,17,ST-Engineering-Sustainability-Report-,2022,Management Diversity,6
ByAgeGroup.30AndBelow,26,ST-Engineering-Sustainability-Report-,2022,Development & Training,3
Managers.Male,19,ST-Engineering-Sustainability-Report-,2022,Management Diversity,3
ManagementProfile.MalePeopleManagers,15,ST-Engineering-Sustainability-Report-,2022,Management Diversity,8
ManagementProfile.FemalePeopleManagers,14,ST-Engineering-Sustainability-Report-,2022,Management Diversity,7
ByAgeGroup.30AndBelow,20,ST-Engineering-Sustainability-Report-,2022,Development & Training,6
ByAgeGroup.30To40,16,ST-Engineering-Sustainability-Report-,2022,Age-Based Diversity(existing employees by age group),6
ByAgeGroup.Above60,10,ST-Engineering-Sustainability-Report-,2022,Age-Based Diversity(existing employees by age group),7
ByAgeGroup.30AndBelow,50,ST-Engineering-Sustainability-Report-,2022,Development & Training,7
ByAgeGroup.30To40,24,ST-Engineering-Sustainability-Report-,2022,Age-Based Diversity(existing employees by age group),7
ByAgeGroup.50To60,10,ST-Engineering-Sustainability-Report-,2022,Age-Based Diversity(existing employees by age group),5
TrainingAndDevelopment.TotalTrainingHours,22.5,ST-Engineering-Sustainability-Report-,2022,Development & Training,3
AverageTrainingPerEmployee.Male,24.8,ST-Engineering-Sustainability-Report-,2022,Development & Training,7
AverageTrainingPerEmployee.Female,14.6,ST-Engineering-Sustainability-Report-,2022,Development & Training,7
AverageTrainingPerEmployee.NonExecutive,24.6,ST-Engineering-Sustainability-Report-,2022,Development & Training,4
AverageTrainingPerEmployee.Executive,22.6,ST-Engineering-Sustainability-Report-,2022,Development & Training,7
AverageTrainingPerEmployee.Manager,16.2,ST-Engineering-Sustainability-Report-,2022,Development & Training,7
National WSH Awards 2022.total_awards,10,ST-Engineering-Sustainability-Report-,2022,Occupational Health & Safety,7
RecordableSeverityRate.2020,3.8,ST-Engineering-Sustainability-Report-,2022,Occupational Health & Safety,6
RecordableSeverityRate.2021,4.7,ST-Engineering-Sustainability-Report-,2022,Occupational Health & Safety,6
WorkRelatedInjuries.TotalCases,124,ST-Engineering-Sustainability-Report-,2022,Occupational Health & Safety,4
Types.FallsFromHeight,8,ST-Engineering-Sustainability-Report-,2022,Occupational Health & Safety,7
WorkRelatedIllHealth.TotalCases,2,ST-Engineering-Sustainability-Report-,2022,Occupational Health & Safety,9
2022.students_placed_in_industry_experiential_programme,15,ST-Engineering-Sustainability-Report-,2022,Development & Training,7
2022.duration_of_programme_in_weeks,2,ST-Engineering-Sustainability-Report-,2022,Development & Training,1
sections[1].section_number,2,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,2
GRI_2-8.Sustainability_Report_2022[0],56,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
GRI_2-9.Sustainability_Report_2022[1],8,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
GRI_2-9.Sustainability_Report_2022[2],9,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,8
GRI_2-12.Sustainability_Report_2022[0],8,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,6
GRI_2-12.Sustainability_Report_2022[1],9,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
GRI_2-17.Sustainability_Report_2022[0],68,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
GRI_2-23.Sustainability_Report_2022[0],10,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,8
GRI_2-24.Sustainability_Report_2022[1],73,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
GRI_2-25.Sustainability_Report_2022[0],54,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
GRI_2-27.Sustainability_Report_2022[0],68,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
Direct economic value generated and distributed.Page,27,ST-Engineering-Sustainability-Report-,2022,Economic Performance,7
New suppliers that were screened using environmental criteria.Page,34,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,5
Negative environmental impacts in the supply chain and actions taken.Page,34,ST-Engineering-Sustainability-Report-,2022,Waste Generation,7
Energy consumption within the organisation.Page,38,ST-Engineering-Sustainability-Report-,2022,Energy Consumption(GJ),7
GRI 403-2.pages[1],60,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
GRI 403-3.pages[1],60,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
GRI 403-3.pages[2],61,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 403-6.pages[0],48,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 403-6.pages[1],49,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 403-7.pages[0],58,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
GRI 403-7.pages[1],59,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
GRI 403-7.pages[2],60,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
GRI 403-7.pages[3],61,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 403-8.pages[0],59,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
GRI 403-9.pages[0],61,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 3-3 (Corporate Community Contributions).pages[1],63,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 3-3 (Corporate Community Contributions).pages[4],66,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 413-1.pages[1],63,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
GRI 413-1.pages[2],64,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
GRI 413-1.pages[5],67,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 413-2.pages[1],63,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 413-2.pages[2],64,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
GRI 413-2.pages[3],65,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,8
GRI 413-2.pages[4],66,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 413-2.pages[5],67,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 3-3 (Ethical Business and Regulatory Compliance).pages[0],68,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,7
GRI 3-3 (Ethical Business and Regulatory Compliance).pages[1],69,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,7
GRI 3-3 (Ethical Business and Regulatory Compliance).pages[3],71,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,7
GRI 205-2.pages[0],69,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 205-2.pages[1],70,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 205-2.pages[2],71,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 205-3.pages[0],68,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,8
GRI 3-3 (Cybersecurity and Data Protection).pages[0],72,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 3-3 (Cybersecurity and Data Protection).pages[1],73,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
GRI 418-1.pages[1],73,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
UNGC_Labour[0].Sustainability_Report_2022[0],10,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Labour[1].Sustainability_Report_2022[0],10,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,8
UNGC_Labour[2].Sustainability_Report_2022[0],10,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Labour[3].Sustainability_Report_2022[0],10,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Labour[3].Sustainability_Report_2022[2],54,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Environment[0].Sustainability_Report_2022[0],11,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,8
UNGC_Environment[0].Sustainability_Report_2022[1],18,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Environment[0].Sustainability_Report_2022[2],19,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Environment[0].Sustainability_Report_2022[3],20,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Environment[0].Sustainability_Report_2022[4],21,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Environment[0].Sustainability_Report_2022[5],22,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,9
UNGC_Environment[0].Sustainability_Report_2022[7],36,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,8
UNGC_Environment[0].Sustainability_Report_2022[8],37,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Environment[0].Sustainability_Report_2022[11],40,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Environment[0].Sustainability_Report_2022[12],41,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Environment[1].Sustainability_Report_2022[0],36,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Environment[1].Sustainability_Report_2022[2],38,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,8
UNGC_Environment[2].Sustainability_Report_2022[0],18,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Environment[2].Sustainability_Report_2022[1],19,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,8
UNGC_Environment[2].Sustainability_Report_2022[3],21,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,7
UNGC_Anti_Corruption[0].Sustainability_Report_2022[0],68,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,7
UNGC_Anti_Corruption[0].Sustainability_Report_2022[1],69,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,7
UNGC_Anti_Corruption[0].Sustainability_Report_2022[2],70,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,7
UNGC_Anti_Corruption[0].Sustainability_Report_2022[3],71,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,7
UNGC_Anti_Corruption[0].Annual_Report_2022[0],80,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,8
UNGC_Anti_Corruption[0].Annual_Report_2022[1],98,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,8
UNGC_Anti_Corruption[0].Annual_Report_2022[2],99,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,8
UNGC_Anti_Corruption[0].Annual_Report_2022[3],101,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,9
UNGC_Anti_Corruption[0].Annual_Report_2022[4],108,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,7
1.Sustainability_Report_2022[1],38,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,8
1.Sustainability_Report_2022[2],39,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,6
1.Sustainability_Report_2022[0],41,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,6
2.pages[0],72,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
1.pages[2],34,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
1.pages[3],35,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
1.pages[1],69,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
3.pages[1],69,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
PageNumbersInContents.TotalWorkplaceSafetyAndHealth,35,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,4
PageNumbersInContents.EconomicPerformance,46,ST-Engineering-Sustainability-Report-,2021,Economic Performance,8
PageNumbersInContents.SustainabilityAccountingStandardsBoard,87,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,7
GHG_emissions_target.reduction_percentage,50,ST-Engineering-Sustainability-Report-,2021,Greenhouse Gas Emissions(“GHG”),7
png.GHG_Emissions_Reduction,30,ST-Engineering-Sustainability-Report-,2021,Greenhouse Gas Emissions(“GHG”),3
png.Economic_Contributions,7.2,ST-Engineering-Sustainability-Report-,2021,Economic Performance,7
png.Average_Training_Hours_Per_Employee,21,ST-Engineering-Sustainability-Report-,2021,Development & Training,7
png.Bribery_and_Corruption_Cases,0,ST-Engineering-Sustainability-Report-,2021,Ethical Behaviour,10
certifications[0].ISO,14001,ST-Engineering-Sustainability-Report-,2021,ESG-related Certifications,7
certifications[1].ISO,45001,ST-Engineering-Sustainability-Report-,2021,ESG-related Certifications,8
certifications[2].ISO,9001,ST-Engineering-Sustainability-Report-,2021,ESG-related Certifications,7
GHG_Emissions_Target.Reduction_Percentage,56,ST-Engineering-Sustainability-Report-,2021,Greenhouse Gas Emissions(“GHG”),6
Energy_Consumption.2019,744,ST-Engineering-Sustainability-Report-,2021,Energy Consumption(GJ),3
Energy_Consumption.2020,739,ST-Engineering-Sustainability-Report-,2021,Energy Consumption(GJ),7
Energy_Consumption.2021,778,ST-Engineering-Sustainability-Report-,2021,Energy Consumption(GJ),3
water_consumption_intensity_decrease.percentage,15,ST-Engineering-Sustainability-Report-,2021,Water Consumption,6
waste_recycling.percentage,78,ST-Engineering-Sustainability-Report-,2021,Waste Generation,8
waste_recycling.total_tonnes,5900,ST-Engineering-Sustainability-Report-,2021,Waste Generation,3
water_consumption.2019,656,ST-Engineering-Sustainability-Report-,2021,Water Consumption,5
water_consumption.2020,717,ST-Engineering-Sustainability-Report-,2021,Water Consumption,6
water_consumption.2021,638,ST-Engineering-Sustainability-Report-,2021,Water Consumption,4
waste_recycled_percentage.metal,73,ST-Engineering-Sustainability-Report-,2021,Waste Generation,6
waste_recycled_percentage.wood,18,ST-Engineering-Sustainability-Report-,2021,Waste Generation,5
waste_recycled_percentage.batteries,7,ST-Engineering-Sustainability-Report-,2021,Waste Generation,3
waste_recycled_percentage.paper,2,ST-Engineering-Sustainability-Report-,2021,Waste Generation,2
emissions_reduction_targets[0].percentage,56,ST-Engineering-Sustainability-Report-,2021,Greenhouse Gas Emissions(“GHG”),6
emissions_reduction_targets[1].percentage,16,ST-Engineering-Sustainability-Report-,2021,Greenhouse Gas Emissions(“GHG”),4
emissions_reduction_targets[2].percentage,36,ST-Engineering-Sustainability-Report-,2021,Greenhouse Gas Emissions(“GHG”),4
png.water_usage_intensity_reduction_target,15,ST-Engineering-Sustainability-Report-,2021,Water Consumption,8
png.LaptopsDonated,1000,ST-Engineering-Sustainability-Report-,2021,Development & Training,8
png.EwasteRecycledMetricTons,1.5,ST-Engineering-Sustainability-Report-,2021,Waste Generation,2
png.value_added_per_employment_cost,1.53,ST-Engineering-Sustainability-Report-,2021,Economic Performance,4
png.annual_CO2_savings_tonnes,290000,ST-Engineering-Sustainability-Report-,2021,Greenhouse Gas Emissions(“GHG”),6
png.Annual_productivity_savings_manhours,2000,ST-Engineering-Sustainability-Report-,2021,Economic Performance,4
png.Estimated_emissions_avoidance_CO2_tons_annually,508000,ST-Engineering-Sustainability-Report-,2021,Greenhouse Gas Emissions(“GHG”),4
png.Recovery_and_reuse_water_liters,2000000,ST-Engineering-Sustainability-Report-,2021,Water Consumption,5
technology_seminar.attendees,400,ST-Engineering-Sustainability-Report-,2021,Development & Training,6
png.employees_utilizing_digital_learning,6000,ST-Engineering-Sustainability-Report-,2021,Development & Training,7
png.decommissioned_laptops_donated,1080,ST-Engineering-Sustainability-Report-,2021,Waste Generation,7
By Geography.Singapore,63,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,6
By Qualification.Diploma or equivalent,18,ST-Engineering-Sustainability-Report-,2021,Development & Training,7
By Age Group.30 and below,15,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity(existing employees by age group),3
By Age Group.30+ to 40,26,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity(existing employees by age group),7
By Age Group.40+ to 50,27,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity(existing employees by age group),7
By Age Group.50+ to 60,23,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity(existing employees by age group),7
By Age Group.Above 60,9,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity(existing employees by age group),7
Employees.Male,79,ST-Engineering-Sustainability-Report-,2021,Management Diversity,7
Supervised Workers.Male,85,ST-Engineering-Sustainability-Report-,2021,Management Diversity,7
Average Training per Employee.Total,21,ST-Engineering-Sustainability-Report-,2021,Development & Training,5
Average Training per Employee.Male,24,ST-Engineering-Sustainability-Report-,2021,Development & Training,5
Average Training per Employee.Female,11,ST-Engineering-Sustainability-Report-,2021,Development & Training,7
People Managers.Male,15,ST-Engineering-Sustainability-Report-,2021,Management Diversity,7
png.employees,323,ST-Engineering-Sustainability-Report-,2021,Management Diversity,7
png.Accident_Frequency_Rate_2021,1.1,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,8
Falls_From_Height_Incidents_Decrease.From,21,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,7
Falls_From_Height_Incidents_Decrease.To,12,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,6
Occupational_Health_Performance_Indicators.Workplace_Safety_Health_Activities_Organised,112,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,7
Occupational_Health_Performance_Indicators.Respiratory_Protection_Training_Attendance,100,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,10
Occupational_Health_Performance_Indicators.New_Occupational_Disease_Cases,0,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,10
Occupational_Health_Performance_Indicators.Audiometric_Examination_Attendance,100,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,10
Occupational_Health_Performance_Indicators.New_Advanced_Noise_Induced_Deafness_Cases,0,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,10
SafetyIncidentsBreakdown.CutsStabbedByObjects,15,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,7
SafetyIncidentsBreakdown.StruckByObjects,13,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,7
SafetyIncidentsBreakdown.FracturesSprainsBackPain,13,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,7
SafetyIncidentsBreakdown.CaughtInBetweenObjects,13,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,7
SafetyIncidentsBreakdown.FallsFromHeight,12,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,7
SafetyIncidentsBreakdown.SlipsTripsAndFalls,12,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,7
SafetyIncidentsBreakdown.MachineryInMotion,8,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,6
SafetyIncidentsBreakdown.StruckAgainstObjects,8,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,8
AccidentFrequencyRate.2019,0.7,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,8
AccidentFrequencyRate.2020,0.8,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,9
AccidentFrequencyRate.2021,1.1,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,9
Halter_Marine_Safety_Achievements.Reduced_Lost_Time_Injuries_Percentage,95,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,8
Halter_Marine_Safety_Achievements.Safety_Inspection_Score,8.6,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,9
png.PageNumber,40,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,4
Group Economic Contribution (S$m).Bought-in material and services,4581,ST-Engineering-Sustainability-Report-,2021,Economic Performance,7
"Group Economic Contribution (S$m).Employee wages, salaries and benefits",2122,ST-Engineering-Sustainability-Report-,2021,Economic Performance,8
Group Economic Contribution (S$m).Dividends and interest paid,513,ST-Engineering-Sustainability-Report-,2021,Economic Performance,7
Group Economic Contribution (S$m).Government taxes and levies,88,ST-Engineering-Sustainability-Report-,2021,Economic Performance,7
Group Economic Contribution (S$m).Total,7224,ST-Engineering-Sustainability-Report-,2021,Economic Performance,8
png.Total Economic Contributions,7200000000,ST-Engineering-Sustainability-Report-,2021,Economic Performance,3
ntuc_education_and_training_fund.annual_contribution,250000,ST-Engineering-Sustainability-Report-,2021,Development & Training,7
StayMasked distribution campaign.employees_supported,124,ST-Engineering-Sustainability-Report-,2021,Development & Training,7
Engineering Good.decommissioned_laptops_donated,1069,ST-Engineering-Sustainability-Report-,2021,Development & Training,5
Internships for STEM Talent.Number,1224,ST-Engineering-Sustainability-Report-,2021,Development & Training,7
Shipbuilding Apprenticeship Programme.Apprentices,56,ST-Engineering-Sustainability-Report-,2021,Development & Training,6
Shipbuilding Apprenticeship Programme.Since,2022,ST-Engineering-Sustainability-Report-,2021,Development & Training,7
Industry Experiential Programme.Students,16,ST-Engineering-Sustainability-Report-,2021,Development & Training,8
png.Bribery_Cases_2021,0,ST-Engineering-Sustainability-Report-,2021,Ethical Behaviour,10
png.Corruption_Cases_2021,0,ST-Engineering-Sustainability-Report-,2021,Ethical Behaviour,10
png.NonMonetary_Sanctions_Environmental_Health_Safety,0,ST-Engineering-Sustainability-Report-,2021,Occupational Health & Safety,5
png.Singapore Code of Corporate Governance,2018,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,6
png.Board Committees,6,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Vincent Chong Sy Feng[0],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Vincent Chong Sy Feng[1],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Vincent Chong Sy Feng[2],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Vincent Chong Sy Feng[3],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Vincent Chong Sy Feng[4],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Vincent Chong Sy Feng[5],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Vincent Chong Sy Feng[6],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Vincent Chong Sy Feng[7],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Vincent Chong Sy Feng[8],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Vincent Chong Sy Feng[9],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,5
BoardMembersDetails.Kwa Chong Seng[0],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Kwa Chong Seng[1],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Kwa Chong Seng[2],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Kwa Chong Seng[3],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Kwa Chong Seng[4],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Kwa Chong Seng[5],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Kwa Chong Seng[6],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Kwa Chong Seng[7],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Kwa Chong Seng[8],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Kwa Chong Seng[9],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,3
BoardMembersDetails.Kevin Kwok Khien[1],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Kevin Kwok Khien[2],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Kevin Kwok Khien[3],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Leong Weng Keong Joseph[0],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Leong Weng Keong Joseph[1],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Leong Weng Keong Joseph[2],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,1
BoardMembersDetails.Leong Weng Keong Joseph[3],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Lim Ah Doo[0],8,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Lim Ah Doo[1],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,4
BoardMembersDetails.Lim Ah Doo[2],4,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
